changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,5747,replace-subtree,6451,1,2241,59,27,154,96,1798,1032,3054,board-256-keyed-false,structured,removal
160,251641503,160,1076,one-label,1506,1,315,25,0,130,70,6,484,590,board-256-keyed-true,structured,removal
160,251641503,160,2377,all-labels,2896,1,466,58,0,136,92,828,499,1520,board-256-keyed-true,structured,removal
160,251641503,160,1828,reverse,2266,1,353,57,9,135,77,451,480,1079,board-256-keyed-true,structured,removal
160,251641503,160,4990,replace-subtree,5915,1,2496,59,28,153,99,1256,535,2000,board-256-keyed-true,structured,removal
160,1359462507,160,121,one-label,218,1,5,12,0,6,4,5,60,82,board-16-keyed-false,structured,json
160,1359462507,160,288,all-labels,393,1,14,24,0,7,5,67,62,163,board-16-keyed-false,structured,json
160,1359462507,160,292,reverse,384,1,15,24,1,7,5,67,62,162,board-16-keyed-false,structured,json
160,1359462507,160,401,replace-subtree,535,1,63,24,2,8,5,107,64,205,board-16-keyed-false,structured,json
160,1359462507,160,112,one-label,137,1,20,13,0,6,4,5,33,57,board-16-keyed-true,structured,json
160,1359462507,160,259,all-labels,338,1,28,24,0,7,5,56,32,121,board-16-keyed-true,structured,json
160,1359462507,160,273,reverse,350,1,21,24,0,7,5,76,32,140,board-16-keyed-true,structured,json
160,1359462507,160,343,replace-subtree,460,1,77,24,2,8,5,79,34,144,board-16-keyed-true,structured,json
160,251641503,160,365,one-label,495,1,18,15,0,37,17,5,236,277,board-64-keyed-false,structured,json
160,251641503,160,900,all-labels,1085,1,55,46,0,38,22,259,243,579,board-64-keyed-false,structured,json
160,251641503,160,900,reverse,1108,1,56,46,3,39,22,257,245,576,board-64-keyed-false,structured,json
160,251641503,160,1578,replace-subtree,1880,1,520,48,7,43,24,418,254,759,board-64-keyed-false,structured,json
160,251641503,160,309,one-label,440,1,77,16,0,37,17,5,120,162,board-64-keyed-true,structured,json
160,251641503,160,778,all-labels,1029,1,113,46,0,38,19,209,124,402,board-64-keyed-true,structured,json
160,251641503,160,810,reverse,1009,1,86,46,2,39,22,260,124,458,board-64-keyed-true,structured,json
160,251641503,160,1373,replace-subtree,1697,1,580,46,7,43,21,300,130,504,board-64-keyed-true,structured,json
160,251641503,160,1332,one-label,1557,1,74,25,0,134,69,7,965,1077,board-256-keyed-false,structured,json
160,251641503,160,2905,all-labels,3231,1,236,59,0,139,97,1065,1005,2283,board-256-keyed-false,structured,json
