changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,7358,replace-subtree,8070,1,7114,0,37,152,0,0,0,0,board-256-keyed-true,terminal,base
160,,160,489,mount-first-frame,644,2,,,,,,,,,dashboard,terminal,base
160,,160,168,mount-first-frame,239,2,,,,,,,,,agent,terminal,base
160,,160,359,mount-first-frame,496,2,,,,,,,,,files,terminal,base
160,,160,175,mount-first-frame,267,2,,,,,,,,,editor,terminal,base
160,,160,624,mount-first-frame,814,2,,,,,,,,,finance,terminal,base
160,1359462507,160,31,one-label,34,2,5,0,0,6,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,41,all-labels,45,2,13,0,0,6,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,42,reverse,42,2,14,0,1,7,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,101,replace-subtree,118,2,60,0,1,8,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,46,one-label,50,2,20,0,0,6,0,0,0,0,board-16-keyed-true,terminal,base
160,1359462507,160,55,all-labels,62,2,29,0,0,6,0,0,0,0,board-16-keyed-true,terminal,base
160,1359462507,160,50,reverse,55,2,22,0,0,7,0,0,0,0,board-16-keyed-true,terminal,base
160,1359462507,160,116,replace-subtree,131,2,74,0,1,8,0,0,0,0,board-16-keyed-true,terminal,base
160,251641503,160,76,one-label,90,2,17,0,0,36,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,113,all-labels,126,2,52,0,0,37,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,118,reverse,140,2,53,0,3,38,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,575,replace-subtree,762,2,505,0,7,42,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,138,one-label,166,2,77,0,0,38,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,175,all-labels,195,2,113,0,0,39,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,153,reverse,182,2,86,0,2,40,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,640,replace-subtree,834,2,567,0,7,42,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,228,one-label,311,2,72,0,0,133,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,367,all-labels,460,2,212,0,0,132,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,410,reverse,523,2,219,0,23,136,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,7123,replace-subtree,7606,2,6864,0,37,155,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,453,one-label,603,2,301,0,0,129,0,0,0,0,board-256-keyed-true,terminal,base
160,251641503,160,610,all-labels,837,2,451,0,0,134,0,0,0,0,board-256-keyed-true,terminal,base
160,251641503,160,509,reverse,681,2,332,0,8,133,0,0,0,0,board-256-keyed-true,terminal,base
160,251641503,160,7469,replace-subtree,8137,2,7208,0,43,158,0,0,0,0,board-256-keyed-true,terminal,base
160,,160,489,mount-first-frame,649,2,,,,,,,,,dashboard,terminal,removal
160,,160,176,mount-first-frame,229,2,,,,,,,,,agent,terminal,removal
160,,160,371,mount-first-frame,490,2,,,,,,,,,files,terminal,removal
160,,160,181,mount-first-frame,269,2,,,,,,,,,editor,terminal,removal
160,,160,631,mount-first-frame,731,2,,,,,,,,,finance,terminal,removal
160,1359462507,160,31,one-label,34,2,5,0,0,6,0,0,0,0,board-16-keyed-false,terminal,removal
